gram,TF,DF,TF_IDF,all_TF,all_DF,all_TF_IDF,expected_TF,expected_DF,DF_chisquare,MI,Lift,TF*DF_chisquare
但美,22,21,3.899085388,1897,1806,9.683438013,5.554100023,5.287667181,46.6892855,1.19875E-05,3.971505634,1027.164281
先進光,19,19,3.892152472,2207,1402,10.30991647,6.461728388,4.104822474,54.0501605,1.39712E-05,4.628702002,1026.95305
品關稅,15,13,4.075445472,718,624,10.50809636,2.102184405,1.826968062,68.32995346,2.14777E-05,7.115614261,1024.949302
上演,21,21,3.865455792,1912,1759,9.740211669,5.598017525,5.150059009,48.78014581,1.23078E-05,4.077623181,1024.383062
自營商自行買,26,26,3.795851211,2774,2773,9.229556182,8.121809944,8.118882111,39.3815765,9.66611E-06,3.202411323,1023.920989
元大高股息,13,11,4.112421109,442,416,10.57585134,1.294102378,1.217978708,78.56290089,2.72601E-05,9.031356562,1021.317712
持續延燒,14,13,4.019329497,617,594,10.40978671,1.806473228,1.739133059,72.9139864,2.25624E-05,7.474988719,1020.79581
點整數關卡,17,16,3.976113677,1078,981,10.19670382,3.156204441,2.872204598,60.00234531,1.68143E-05,5.570633795,1020.03987
也帶,23,19,4.03387397,1664,1587,9.791591726,4.871914833,4.646471659,44.33983267,1.23426E-05,4.089124264,1019.816151
週五,88,42,4.014868209,13467,8535,8.150523436,39.42913285,24.98905835,11.57995358,5.07311E-06,1.680735601,1019.035915
強力,27,21,4.047132485,2243,2043,9.615145617,6.567130391,5.981563705,37.70810442,1.05969E-05,3.510787653,1018.118819
外資買盤,16,15,3.990957018,939,843,10.30667485,2.749235594,2.468163584,63.62905803,1.83439E-05,6.077392963,1018.064929
頭走勢,15,13,4.075445472,677,628,10.42788024,1.982143234,1.838679396,67.7524738,2.13409E-05,7.070291877,1016.287107
股買,32,23,4.070978686,3951,2573,9.698066217,11.5678699,7.533315424,31.7547213,9.21545E-06,3.053104603,1016.151082
僅億,19,16,4.062224098,1147,1062,10.12496058,3.358224948,3.109359106,53.44143824,1.55319E-05,5.145754946,1015.387327
分析美國,11,11,3.971282561,376,365,10.57516433,1.100865371,1.068659203,92.29465271,3.10691E-05,10.29327214,1015.24118
持續減,13,11,4.112421109,440,418,10.56254815,1.288246711,1.223834375,78.093422,2.71297E-05,8.98814433,1015.214486
大高股息,13,11,4.112421109,444,418,10.57394227,1.299958044,1.223834375,78.093422,2.71297E-05,8.98814433,1015.214486
近期美,17,15,4.038630313,907,882,10.18987621,2.655544924,2.582349088,59.71231963,1.75328E-05,5.808664703,1015.109434
拉貨,37,33,3.770782199,6280,4662,8.884156845,18.38679396,13.64955947,27.43235412,7.29743E-06,2.417660444,1014.997102
股點,12,12,3.966226368,495,459,10.56070636,1.44927755,1.343875546,84.49665501,2.69524E-05,8.929398289,1013.95986
股卻,13,13,3.959053108,589,564,10.43924666,1.724493892,1.651298056,77.99502658,2.37625E-05,7.872594502,1013.935346
鴻海及,13,11,4.112421109,467,419,10.63372195,1.367298213,1.226762209,77.86038423,2.70649E-05,8.966692911,1012.184995
跌點為,23,23,3.837911409,2210,2159,9.496723022,6.470511888,6.321192383,44.007935,1.09826E-05,3.638554027,1012.182505
學元件,15,14,4.005408664,999,717,10.65766701,2.9249056,2.099256572,67.46564286,2.01297E-05,6.669027592,1011.984643
於美股,14,13,4.019329497,621,598,10.40643854,1.818184562,1.750844393,72.27569872,2.24115E-05,7.424988794,1011.859782
下調,31,24,4.00252327,4204,2706,9.65373416,12.30861175,7.922717271,32.62504657,9.14348E-06,3.029263721,1011.376444
指數中,16,15,3.990957018,964,847,10.32809006,2.82243143,2.479874918,63.21025747,1.82573E-05,6.04869217,1011.36412
個股方面,14,13,4.019329497,603,599,10.36864883,1.76548356,1.753772227,72.11748322,2.23741E-05,7.412593154,1009.644765
碩台,11,11,3.971282561,397,367,10.63643877,1.162349873,1.07451487,91.68347299,3.08997E-05,10.23717801,1008.518203
鈞寶,11,11,3.971282561,484,367,10.89077899,1.417071382,1.07451487,91.68347299,3.08997E-05,10.23717801,1008.518203
家下,17,17,3.917388324,1112,1096,10.03601825,3.255750778,3.208905443,59.2707677,1.59907E-05,5.297756603,1007.603051
正台,14,13,4.019329497,643,600,10.44239675,1.882596898,1.75670006,71.95980487,2.23368E-05,7.400238832,1007.437268
高盛,30,22,4.07325199,4716,2338,10.05463722,13.80766247,6.845274567,33.5509848,9.70078E-06,3.21389592,1006.529544
續回,24,17,4.180419303,1519,1373,9.962790676,4.447378985,4.019915304,41.91197723,1.27646E-05,4.228944819,1005.887454
空操作,12,11,4.044795635,428,395,10.61699167,1.25311271,1.156494206,83.78304517,2.87094E-05,9.511504633,1005.396542
最大跌,24,18,4.12133393,1908,1506,10.02682847,5.586306191,4.409317151,41.89008275,1.23218E-05,4.082264755,1005.361986
也連,14,13,4.019329497,613,601,10.38275817,1.794761895,1.759627893,71.80266098,2.22996E-05,7.387925622,1005.237254
南亞科華,12,12,3.966226368,515,463,10.59588964,1.507834218,1.35558688,83.58264039,2.67195E-05,8.852254459,1002.991685
股國巨,12,11,4.044795635,414,396,10.57079267,1.212123041,1.15942204,83.52176454,2.86369E-05,9.487485682,1002.261174
拖累下,11,11,3.971282561,374,369,10.55140085,1.095009704,1.080370537,91.078982,3.07323E-05,10.18169195,1001.868802
宣布,117,91,3.153267705,31024,22901,6.372406429,90.83310444,67.05031346,8.554583205,4.09652E-06,1.357189777,1000.886235
一口氣,26,22,3.971059139,2402,2173,9.563516473,7.032655907,6.362182051,38.43671059,1.04374E-05,3.457933115,999.3544753
台股漲,15,14,4.005408664,787,724,10.36518936,2.304204912,2.119751406,66.58342402,1.99351E-05,6.604548044,998.7513602
北韓,51,22,4.452190456,10461,3020,10.24102574,30.62806555,8.842056969,19.58045118,7.51007E-06,2.488108828,998.6030102
後解,15,15,3.940205955,835,816,10.22985725,2.444740917,2.389112082,66.56635966,1.89509E-05,6.278483172,998.4953948
一波,57,45,3.675122324,9913,8318,7.994959649,29.02361283,24.3537185,17.50323836,5.57727E-06,1.847767108,997.6845864
到億,42,37,3.721262773,7112,5786,8.529058843,20.82275138,16.94044425,23.75296487,6.59252E-06,2.184122179,997.6245245
分道,12,12,3.966226368,471,465,10.47829273,1.379009547,1.361442547,83.1316055,2.66046E-05,8.814180246,997.579266
盤跌幅,15,13,4.075445472,675,637,10.40071812,1.976287568,1.865029897,66.48019926,2.10393E-05,6.970397644,997.202989
股鴻海,13,12,4.032538231,529,496,10.51780792,1.548823886,1.452205383,76.61173315,2.49418E-05,8.263293981,995.952531
分加權,14,14,3.950257045,691,690,10.29508536,2.023132903,2.020205069,71.04005865,2.09174E-05,6.929989541,994.5608211
的不確定,22,22,3.851760518,2125,1983,9.619297661,6.221646046,5.805893699,45.16945926,1.14374E-05,3.78925298,993.7281038
分加,15,15,3.940205955,827,819,10.21270756,2.421318249,2.397895582,66.23017155,1.88815E-05,6.255485065,993.4525733
大漲近,15,15,3.940205955,889,819,10.29455575,2.602843922,2.397895582,66.23017155,1.88815E-05,6.255485065,993.4525733
呈現開,17,12,4.254783147,643,611,10.41235011,1.882596898,1.788906228,58.28502042,2.02474E-05,6.708009516,990.8453472
下波,17,16,3.976113677,1081,1001,10.16439885,3.164987942,2.930761267,58.28007999,1.64784E-05,5.45933242,990.7613598
台股反彈,13,12,4.032538231,538,499,10.52873327,1.575174387,1.460988883,76.02436719,2.47919E-05,8.213614859,988.3167734
在買,28,22,4.023981992,2652,2276,9.568424463,7.764614265,6.663748895,35.29553735,9.96503E-06,3.30144493,988.2750457
上今,23,21,3.931219831,1963,1897,9.625405755,5.74733703,5.554100023,42.9549027,1.14125E-05,3.780990604,987.9627621
解讀,32,23,4.070978686,3007,2611,9.419388683,8.803995134,7.644573095,30.84398992,9.08133E-06,3.008670297,987.0076773
報台,20,20,3.878942305,1833,1615,9.856656892,5.366718684,4.728450995,49.32275057,1.27669E-05,4.229714979,986.4550114
股撐,13,13,3.959053108,625,577,10.47302107,1.829895896,1.689359891,75.72725051,2.32271E-05,7.695222355,984.4542566
電昨日,12,12,3.966226368,524,470,10.59312976,1.534184719,1.376081714,82.02103017,2.63216E-05,8.720412371,984.252362
更一,15,14,4.005408664,797,732,10.36115861,2.333483246,2.143174073,65.59631474,1.97172E-05,6.532367191,983.9447211
持續買超,15,15,3.940205955,875,825,10.26408791,2.561854254,2.415462583,65.565322,1.87441E-05,6.209990628,983.47983
口氣,28,24,3.931507412,2911,2607,9.392721286,8.522923125,7.632861761,35.09603901,9.49071E-06,3.144299052,982.6890923
繳出,26,23,3.924437704,2592,2349,9.486412625,7.588944259,6.877480735,37.79518074,1.00942E-05,3.344247826,982.6746993
面來看,28,26,3.846439045,3155,2943,9.229405238,9.237314483,8.616613795,35.0697064,9.10776E-06,3.017426639,981.9517793
和大,33,27,3.917316655,4836,3370,9.334286154,14.15900248,9.866798671,29.75094533,8.25966E-06,2.736449876,981.7811957
現高檔,13,12,4.032538231,541,502,10.52583052,1.583957887,1.469772384,75.44412651,2.46437E-05,8.164529511,980.7736447
接連,23,20,3.981263188,1900,1764,9.72871668,5.562883524,5.164698177,42.61356088,1.16885E-05,3.872443135,980.1119003
前指數,24,22,3.913898102,3236,2101,9.912093625,9.474468991,6.151378044,40.83293469,1.07951E-05,3.576434393,979.9904326
收但,13,11,4.112421109,439,430,10.51490963,1.285318877,1.258968376,75.36940472,2.63726E-05,8.737312395,979.8022614
挫台股,14,11,4.175032517,509,456,10.60588527,1.490267218,1.335092046,69.96554737,2.48689E-05,8.239132302,979.5176632
榮化,17,14,4.105461752,1799,804,11.12677595,5.267172347,2.35397808,57.61728526,1.79515E-05,5.947379084,979.4938494
後解析,14,14,3.950257045,701,698,10.29256412,2.052411237,2.043627737,69.95150592,2.06776E-05,6.850562727,979.3210828
盤後解析,14,14,3.950257045,701,698,10.29256412,2.052411237,2.043627737,69.95150592,2.06776E-05,6.850562727,979.3210828
發市場,21,20,3.914661991,1821,1672,9.785885489,5.331584682,4.895337501,46.6057405,1.23317E-05,4.08552015,978.7205505
線且,13,12,4.032538231,512,503,10.45516116,1.499050718,1.472700217,75.25227432,2.45947E-05,8.148297842,978.2795661
續攻,17,16,3.976113677,1130,1010,10.19715625,3.30845178,2.957111768,57.52807022,1.63315E-05,5.410684904,977.9771938
隨著台,11,11,3.971282561,396,377,10.59119736,1.15942204,1.103793204,88.7257763,3.00801E-05,9.965634827,975.9835394
在短,21,20,3.914661991,1749,1675,9.742338752,5.120780675,4.904121001,46.46817701,1.23096E-05,4.0782028,975.8317172
逢高,21,17,4.078566724,1442,1287,10.02579639,4.221935811,3.768121629,46.46415973,1.36175E-05,4.511531653,975.7473542
亞幣,20,14,4.235376362,1337,903,10.58161921,3.914513301,2.64383359,48.77860543,1.59834E-05,5.295340846,975.5721086
下跌幅,12,11,4.044795635,477,405,10.71467925,1.396576548,1.185772541,81.22895187,2.80005E-05,9.276652666,974.7474225
公佈,90,43,3.997986074,10456,8937,7.87555329,30.61342638,26.16604739,10.83014014,4.96027E-06,1.643350994,974.712613
空下,14,13,4.019329497,666,616,10.44054947,1.949937067,1.803545395,69.50786826,2.17566E-05,7.208024836,973.1101557
中多,21,14,4.274378312,1036,935,10.2368134,3.033235437,2.73752426,46.33506326,1.54364E-05,5.114109929,973.0363286
日電貿,17,15,4.038630313,1352,909,10.58216389,3.958430802,2.661400591,57.20335221,1.7012E-05,5.636130108,972.4569876
續升,25,24,3.852435681,2706,2470,9.429903324,7.922717271,7.231748581,38.88053526,1.00171E-05,3.318699445,972.0133814
勢呈,12,11,4.044795635,416,406,10.53771164,1.217978708,1.188700374,80.98054182,2.79315E-05,9.253803768,971.7665019
個月以來,22,18,4.055903066,1687,1458,9.961060767,4.939255002,4.268781146,44.1686666,1.27275E-05,4.216660303,971.7106652
顧指出,12,12,3.966226368,525,475,10.57839113,1.537112553,1.390720881,80.93414356,2.60445E-05,8.628618557,971.2097227
投顧指出,12,12,3.966226368,525,475,10.57839113,1.537112553,1.390720881,80.93414356,2.60445E-05,8.628618557,971.2097227
點及,17,15,4.038630313,989,910,10.23243272,2.895627266,2.664328424,57.1133768,1.69933E-05,5.629936558,970.9274056
研華,18,17,3.96098655,2879,1168,10.93755003,8.429232455,3.41970945,53.92981307,1.50049E-05,4.971182566,970.7366353
望不,19,16,4.062224098,1162,1095,10.08500909,3.40214245,3.20597761,51.056816,1.50638E-05,4.9906774,970.0795041
買超台股,21,17,4.078566724,1461,1292,10.03248767,4.277564646,3.782760796,46.1819876,1.35648E-05,4.494072165,969.8217396
股價一,27,23,3.951072849,2684,2414,9.466469928,7.858304935,7.067789908,35.91438366,9.82243E-06,3.254199728,969.6883589
線成交,11,11,3.971282561,392,379,10.56996056,1.147710706,1.109648871,88.15315185,2.99214E-05,9.913045725,969.6846703
最低來到,16,14,4.056999557,882,776,10.37801714,2.582349088,2.271998744,60.53965206,1.85992E-05,6.161975236,968.6344329
緣政治風險,19,12,4.346928694,763,674,10.45006899,2.23393691,1.973359734,50.94535643,1.83548E-05,6.080999725,967.9617722
地緣政治風險,19,12,4.346928694,763,674,10.45006899,2.23393691,1.973359734,50.94535643,1.83548E-05,6.080999725,967.9617722
於川普,12,12,3.966226368,506,477,10.52611041,1.481483717,1.396576548,80.5058549,2.59353E-05,8.592439863,966.0702588
進駐,28,27,3.806329106,4018,3140,9.315273593,11.76403474,9.193396981,34.48943973,8.86467E-06,2.936890472,965.7043124
歐系,18,14,4.151153125,1479,846,10.81212285,4.330265648,2.476947085,53.6066149,1.70603E-05,5.652119129,964.9190681
點如,13,13,3.959053108,593,586,10.38468314,1.736205226,1.715710392,74.21718289,2.28704E-05,7.577036346,964.8233776
低下,15,14,4.005408664,777,743,10.30664558,2.274926578,2.175380241,64.27457132,1.94253E-05,6.435656505,964.1185697
表示台股今天,12,12,3.966226368,480,478,10.4576608,1.405360048,1.399504381,80.29307294,2.5881E-05,8.574464047,963.5168753
元隨著,11,11,3.971282561,385,381,10.53874613,1.127215872,1.115504538,87.58660068,2.97643E-05,9.86100874,963.4526074
達邁,14,13,4.019329497,924,621,10.81491795,2.705318093,1.818184562,68.76804428,2.15814E-05,7.149989209,962.75262
場上漲點以點,13,13,3.959053108,656,587,10.502544,1.920658732,1.718638225,74.05230583,2.28315E-05,7.564128278,962.6799759
期比,18,13,4.223738357,855,747,10.40753985,2.503297586,2.187091575,53.4586617,1.79412E-05,5.943966933,962.2559107
除權,52,30,4.10021575,13008,4764,9.421672837,38.0852573,13.94819848,18.47266029,6.49199E-06,2.150815394,960.5783351
大至,29,26,3.8703932,3288,3028,9.210337875,9.626716329,8.865479636,33.11628926,8.85209E-06,2.932723447,960.3723886
指數來,16,16,3.929178348,1004,981,10.11860924,2.939544767,2.872204598,60.00234531,1.68143E-05,5.570633795,960.037525
止跌反彈,15,15,3.940205955,958,840,10.3354102,2.804864429,2.459380084,63.94584916,1.84094E-05,6.099097938,959.1877373
展望樂觀,17,16,3.976113677,1144,1024,10.18634661,3.349441448,2.998101436,56.38547257,1.61082E-05,5.336710696,958.5530337
等個,22,20,3.948719683,1941,1742,9.77317011,5.682924694,5.100285841,43.52726277,1.18361E-05,3.921348847,957.599781
電受,14,14,3.950257045,750,710,10.34241071,2.195875075,2.078761738,68.36566169,2.03282E-05,6.734778568,957.1192637
上漲而,12,11,4.044795635,429,411,10.55731411,1.256040543,1.203339541,79.75683742,2.75917E-05,9.14122708,957.0820491
為穩,15,14,4.005408664,787,747,10.31227409,2.304204912,2.187091575,63.8038238,1.93213E-05,6.401195159,957.0573569
漲幅成交,14,12,4.093933427,590,542,10.50644623,1.727421726,1.586885721,68.33066021,2.2825E-05,7.561981207,956.6292429
幅買超,12,12,3.966226368,493,481,10.48059606,1.443421883,1.408287881,79.66010862,2.57196E-05,8.520985061,955.9213034
信昌化,15,13,4.075445472,950,658,10.74780709,2.781441762,1.926514399,63.64971028,2.03679E-05,6.747938144,954.7456541
型態,30,27,3.852934143,4150,3265,9.265384699,12.15050875,9.55937616,31.81958266,8.52528E-06,2.824452093,954.5874798
單降,13,11,4.112421109,589,439,10.84949019,1.724493892,1.285318877,73.42538181,2.58319E-05,8.55818754,954.5299636
東聯,16,16,3.929178348,1397,986,10.47221053,4.090183307,2.886843765,59.56500608,1.67291E-05,5.542385145,953.0400973
下市,22,22,3.851760518,2875,2032,9.863851937,8.417521121,5.949357537,43.30267964,1.11616E-05,3.697878277,952.6589521
台股也,17,17,3.917388324,1166,1139,10.01913191,3.413853783,3.334802281,55.99661179,1.5387E-05,5.097753501,951.9424004
眾議院,21,14,4.274378312,1575,949,10.67351303,4.611337658,2.778513928,45.31981948,1.52086E-05,5.038664682,951.7162091
蘋果下,11,11,3.971282561,408,385,10.59643777,1.194556041,1.127215872,86.47133958,2.94551E-05,9.758556701,951.1847354
分三大法人,16,16,3.929178348,989,988,10.08974208,2.895627266,2.892699432,59.3913513,1.66952E-05,5.531165741,950.2616207
部分三大法人,16,16,3.929178348,989,988,10.08974208,2.895627266,2.892699432,59.3913513,1.66952E-05,5.531165741,950.2616207
利回,16,14,4.056999557,868,787,10.33566289,2.54135942,2.304204912,59.36608416,1.83392E-05,6.075848518,949.8573466
盪加劇,14,12,4.093933427,582,545,10.48090128,1.703999058,1.595669221,67.83993669,2.26993E-05,7.520355623,949.7591137
股則是,14,12,4.093933427,602,546,10.51874073,1.762555727,1.598597055,67.67758199,2.26578E-05,7.506582078,947.4861478
減資,34,29,3.858919975,18260,3853,10.17798579,53.46223849,11.28094222,27.8314526,7.75938E-06,2.570707254,946.2693884
千億元,23,19,4.03387397,2053,1664,9.914492887,6.010842039,4.871914833,40.97009026,1.17714E-05,3.89990397,942.3120761
優於市場預期,21,19,3.966392665,1760,1576,9.860921322,5.152986843,4.614265491,44.84990249,1.24287E-05,4.117665105,941.8479524
臉書,36,28,3.935718359,7137,3765,9.437469015,20.89594721,11.02329288,26.14541662,7.66693E-06,2.540075848,941.2349982
加持,39,29,3.949750836,4678,4096,8.909846401,13.6964048,11.99240574,24.12011973,7.29905E-06,2.418197034,940.6846695
綠燈,21,11,4.517596763,1397,637,11.25870966,4.090183307,1.865029897,44.74334643,1.78025E-05,5.898028775,939.6102749
台股震盪,13,13,3.959053108,633,598,10.42924301,1.853318563,1.750844393,72.27569872,2.24115E-05,7.424988794,939.5840833
陽科,11,11,3.971282561,596,389,11.06251263,1.744988726,1.138927206,85.3792553,2.91522E-05,9.658211645,939.1718083
上且,16,15,3.990957018,922,893,10.18687619,2.699462426,2.614555256,58.67125629,1.73168E-05,5.737113402,938.7401006
億元電子股,12,12,3.966226368,488,488,10.44488771,1.428782716,1.428782716,78.21387651,2.53507E-05,8.398757816,938.5665182
後昨,13,12,4.032538231,534,520,10.45285329,1.563463053,1.522473385,72.10540756,2.37906E-05,7.881911182,937.3702983
底作帳,13,12,4.032538231,653,520,10.69786357,1.911875232,1.522473385,72.10540756,2.37906E-05,7.881911182,937.3702983
也將,70,57,3.502022297,13916,12048,7.403113847,40.74373006,35.27453721,13.38063575,4.8774E-06,1.615896466,936.6445025
發表新,16,14,4.056999557,890,795,10.34684195,2.605771756,2.32762758,58.53353823,1.81547E-05,6.014707904,936.5366117
漲華,11,11,3.971282561,410,390,10.58242471,1.200411708,1.141855039,85.10977204,2.90775E-05,9.633447,936.2074924
撐指數,11,11,3.971282561,401,390,10.55418911,1.174061207,1.141855039,85.10977204,2.90775E-05,9.633447,936.2074924
